colname,durablename,static,pats,units_cd,mxinsts,nval_num,patvis_null,mxconmod,patvis,pats_null,colid,mod,ccd,name,cid,ddomain,mxfacts,valueflag_cd,tval_char,colcd,valtype_cd,c_info,c_icd9,c_icd10,c_icd9pcs,c_icd10pcs,c_cpt,c_loinc,standard_code,c_hospinfect,c_decubulcer,c_endometab,c_thromb,c_cardiac,c_respiratory,c_hemorrhage,c_drugadverse,c_fluidmgmt,c_mother,c_fetus,c_surgcomp,c_hosptrauma,c_anaesthesia,c_delirium,c_cns,c_gastro,c_severe,c_psi,dispname,comment_persistant,rename,c_patdata,c_vitals,c_visdata,c_death,c_respillness,c_falls,c_exposescreen,c_corona,c_vent,c_multicode,c_diabetes,c_override_keep,dispname_short,c_mainresponse,c_response,c_truefalse,c_predictor,c_integer,c_numeric,c_special,c_agingpaper,c_safetypaper,c_safetypapernew,c_fampractice,components
v229_Unspcfd_ptnts,_Unspcfd_ptnts,,88,1,2,,312194,4,151,14756,v229_Unspcfd_ptnts,4,3,S09.9 - Unspecified injury of face and head,229,ICD10,4,,,v229,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S09.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v231_Sprfcl_unspcfd_tf,_Sprfcl_unspcfd_tf,v231_Sprfcl_unspcfd,9,1,2,,312334,2,11,14835,v231_Sprfcl_unspcfd,3,4,S10.9 - Superficial injury of unspecified part of neck,231,ICD10,2,,,v231,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S10.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v231_Sprfcl_unspcfd,_Sprfcl_unspcfd,,9,1,2,,312334,2,11,14835,v231_Sprfcl_unspcfd,3,4,S10.9 - Superficial injury of unspecified part of neck,231,ICD10,2,,,v231,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S10.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v232_Cntsn_ptnts_tf,_Cntsn_ptnts_tf,v232_Cntsn_ptnts,21,1,2,,312314,4,31,14823,v232_Cntsn_ptnts,4,6,S20.2 - Contusion of thorax,232,ICD10,4,,,v232,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S20.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v232_Cntsn_ptnts,_Cntsn_ptnts,,21,1,2,,312314,4,31,14823,v232_Cntsn_ptnts,4,6,S20.2 - Contusion of thorax,232,ICD10,4,,,v232,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S20.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v234_Cntsn_ptnts_tf,_Cntsn_ptnts_tf,v234_Cntsn_ptnts,5,1,1,,312339,2,6,14839,v234_Cntsn_ptnts,2,2,S30.0 - Contusion of lower back and pelvis,234,ICD10,2,,,v234,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v234_Cntsn_ptnts,_Cntsn_ptnts,,5,1,1,,312339,2,6,14839,v234_Cntsn_ptnts,2,2,S30.0 - Contusion of lower back and pelvis,234,ICD10,2,,,v234,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v235_abdmnl_ptnts_tf,_abdmnl_ptnts_tf,v235_abdmnl_ptnts,21,1,1,,312301,3,44,14823,v235_abdmnl_ptnts,4,1,S30.1 - Contusion of abdominal wall,235,ICD10,3,,,v235,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v235_abdmnl_ptnts,_abdmnl_ptnts,,21,1,1,,312301,3,44,14823,v235_abdmnl_ptnts,4,1,S30.1 - Contusion of abdominal wall,235,ICD10,3,,,v235,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v236_gntls__ptnts_tf,_gntls__ptnts_tf,v236_gntls__ptnts,8,1,1,,312337,2,8,14836,v236_gntls__ptnts,2,4,"S30.81 - Abrasion of abdomen, lower back, pelvis and external genitals",236,ICD10,2,,,v236,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v236_gntls__ptnts,_gntls__ptnts,,8,1,1,,312337,2,8,14836,v236_gntls__ptnts,2,4,"S30.81 - Abrasion of abdomen, lower back, pelvis and external genitals",236,ICD10,2,,,v236,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S30.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v238_lgmnts_ptnts_tf,_lgmnts_ptnts_tf,v238_lgmnts_ptnts,9,1,2,,312331,2,14,14835,v238_lgmnts_ptnts,3,2,S33.5 - Sprain of ligaments of lumbar spine,238,ICD10,2,,,v238,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S33.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v238_lgmnts_ptnts,_lgmnts_ptnts,,9,1,2,,312331,2,14,14835,v238_lgmnts_ptnts,3,2,S33.5 - Sprain of ligaments of lumbar spine,238,ICD10,2,,,v238,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S33.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v239_infr_ptnts_tf,_infr_ptnts_tf,v239_infr_ptnts,1,1,1,,312344,1,1,14843,v239_infr_ptnts,1,1,S35.1 - Injury of inferior vena cava,239,ICD10,1,,,v239,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S35.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v239_infr_ptnts,_infr_ptnts,,1,1,1,,312344,1,1,14843,v239_infr_ptnts,1,1,S35.1 - Injury of inferior vena cava,239,ICD10,1,,,v239,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S35.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v242_gntls_ptnts_tf,_gntls_ptnts_tf,v242_gntls_ptnts,8,1,1,,312337,3,8,14836,v242_gntls_ptnts,3,6,"S39.8 - Other specified injuries of abdomen, lower back, pelvis and external genitals",242,ICD10,3,,,v242,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S39.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v242_gntls_ptnts,_gntls_ptnts,,8,1,1,,312337,3,8,14836,v242_gntls_ptnts,3,6,"S39.8 - Other specified injuries of abdomen, lower back, pelvis and external genitals",242,ICD10,3,,,v242,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S39.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v243_Unspcfd_gntls_tf,_Unspcfd_gntls_tf,v243_Unspcfd_gntls,12,1,2,,312293,3,52,14832,v243_Unspcfd_gntls,4,5,"S39.9 - Unspecified injury of abdomen, lower back, pelvis and external genitals",243,ICD10,3,,,v243,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S39.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v243_Unspcfd_gntls,_Unspcfd_gntls,,12,1,2,,312293,3,52,14832,v243_Unspcfd_gntls,4,5,"S39.9 - Unspecified injury of abdomen, lower back, pelvis and external genitals",243,ICD10,3,,,v243,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S39.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v244_Cntsn_ptnts_tf,_Cntsn_ptnts_tf,v244_Cntsn_ptnts,11,1,2,,312334,3,11,14833,v244_Cntsn_ptnts,3,5,S40.0 - Contusion of shoulder and upper arm,244,ICD10,3,,,v244,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v244_Cntsn_ptnts,_Cntsn_ptnts,,11,1,2,,312334,3,11,14833,v244_Cntsn_ptnts,3,5,S40.0 - Contusion of shoulder and upper arm,244,ICD10,3,,,v244,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v245_sprfcl_ptnts_tf,_sprfcl_ptnts_tf,v245_sprfcl_ptnts,9,1,2,,312336,3,9,14835,v245_sprfcl_ptnts,3,6,S40.8 - Other superficial injuries of upper arm,245,ICD10,3,,,v245,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v245_sprfcl_ptnts,_sprfcl_ptnts,,9,1,2,,312336,3,9,14835,v245_sprfcl_ptnts,3,6,S40.8 - Other superficial injuries of upper arm,245,ICD10,3,,,v245,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v246_Unspcfd_sprfcl_tf,_Unspcfd_sprfcl_tf,v246_Unspcfd_sprfcl,1,1,1,,312344,2,1,14843,v246_Unspcfd_sprfcl,2,1,S40.9 - Unspecified superficial injury of shoulder and upper arm,246,ICD10,2,,,v246,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v246_Unspcfd_sprfcl,_Unspcfd_sprfcl,,1,1,1,,312344,2,1,14843,v246_Unspcfd_sprfcl,2,1,S40.9 - Unspecified superficial injury of shoulder and upper arm,246,ICD10,2,,,v246,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S40.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v247_Unspcfd_ptnts_tf,_Unspcfd_ptnts_tf,v247_Unspcfd_ptnts,4,1,2,,312340,3,5,14840,v247_Unspcfd_ptnts,4,4,S41.10 - Unspecified open wound of upper arm,247,ICD10,3,,,v247,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S41.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v247_Unspcfd_ptnts,_Unspcfd_ptnts,,4,1,2,,312340,3,5,14840,v247_Unspcfd_ptnts,4,4,S41.10 - Unspecified open wound of upper arm,247,ICD10,3,,,v247,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S41.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v248_Lcrtn_ptnts_tf,_Lcrtn_ptnts_tf,v248_Lcrtn_ptnts,3,1,1,,312337,2,8,14841,v248_Lcrtn_ptnts,3,2,S41.11 - Laceration without foreign body of upper arm,248,ICD10,2,,,v248,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S41.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v248_Lcrtn_ptnts,_Lcrtn_ptnts,,3,1,1,,312337,2,8,14841,v248_Lcrtn_ptnts,3,2,S41.11 - Laceration without foreign body of upper arm,248,ICD10,2,,,v248,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S41.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v249_Unspcfd_shldr_tf,_Unspcfd_shldr_tf,v249_Unspcfd_shldr,2,1,1,,312343,2,2,14842,v249_Unspcfd_shldr,3,2,S46.00 - Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of shoulder,249,ICD10,2,,,v249,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S46.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v249_Unspcfd_shldr,_Unspcfd_shldr,,2,1,1,,312343,2,2,14842,v249_Unspcfd_shldr,3,2,S46.00 - Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of shoulder,249,ICD10,2,,,v249,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S46.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v250_spcfd_ptnts_tf,_spcfd_ptnts_tf,v250_spcfd_ptnts,5,1,1,,312340,2,5,14839,v250_spcfd_ptnts,2,2,S49.8 - Other specified injuries of shoulder and upper arm,250,ICD10,2,,,v250,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S49.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v250_spcfd_ptnts,_spcfd_ptnts,,5,1,1,,312340,2,5,14839,v250_spcfd_ptnts,2,2,S49.8 - Other specified injuries of shoulder and upper arm,250,ICD10,2,,,v250,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S49.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v251_Unspcfd_ptnts_tf,_Unspcfd_ptnts_tf,v251_Unspcfd_ptnts,19,1,2,,312325,2,20,14825,v251_Unspcfd_ptnts,3,4,S49.9 - Unspecified injury of shoulder and upper arm,251,ICD10,2,,,v251,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S49.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v251_Unspcfd_ptnts,_Unspcfd_ptnts,,19,1,2,,312325,2,20,14825,v251_Unspcfd_ptnts,3,4,S49.9 - Unspecified injury of shoulder and upper arm,251,ICD10,2,,,v251,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S49.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v252_Cntsn_ptnts_tf,_Cntsn_ptnts_tf,v252_Cntsn_ptnts,4,1,2,,312340,3,5,14840,v252_Cntsn_ptnts,3,3,S50.0 - Contusion of elbow,252,ICD10,3,,,v252,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v252_Cntsn_ptnts,_Cntsn_ptnts,,4,1,2,,312340,3,5,14840,v252_Cntsn_ptnts,3,3,S50.0 - Contusion of elbow,252,ICD10,3,,,v252,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v253_Cntsn_ptnts_tf,_Cntsn_ptnts_tf,v253_Cntsn_ptnts,3,1,1,,312342,2,3,14841,v253_Cntsn_ptnts,2,3,S50.1 - Contusion of forearm,253,ICD10,2,,,v253,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v253_Cntsn_ptnts,_Cntsn_ptnts,,3,1,1,,312342,2,3,14841,v253_Cntsn_ptnts,2,3,S50.1 - Contusion of forearm,253,ICD10,2,,,v253,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v254_sprfcl_ptnts_tf,_sprfcl_ptnts_tf,v254_sprfcl_ptnts,1,1,1,,312344,1,1,14843,v254_sprfcl_ptnts,1,1,S50.8 - Other superficial injuries of forearm,254,ICD10,1,,,v254,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v254_sprfcl_ptnts,_sprfcl_ptnts,,1,1,1,,312344,1,1,14843,v254_sprfcl_ptnts,1,1,S50.8 - Other superficial injuries of forearm,254,ICD10,1,,,v254,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v255_Unspcfd_sprfcl_tf,_Unspcfd_sprfcl_tf,v255_Unspcfd_sprfcl,1,1,1,,312344,2,1,14843,v255_Unspcfd_sprfcl,2,1,S50.9 - Unspecified superficial injury of elbow and forearm,255,ICD10,2,,,v255,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v255_Unspcfd_sprfcl,_Unspcfd_sprfcl,,1,1,1,,312344,2,1,14843,v255_Unspcfd_sprfcl,2,1,S50.9 - Unspecified superficial injury of elbow and forearm,255,ICD10,2,,,v255,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S50.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v256_Unspcfd_ptnts_tf,_Unspcfd_ptnts_tf,v256_Unspcfd_ptnts,2,1,1,,312343,1,2,14842,v256_Unspcfd_ptnts,1,2,S51.00 - Unspecified open wound of elbow,256,ICD10,1,,,v256,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S51.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v256_Unspcfd_ptnts,_Unspcfd_ptnts,,2,1,1,,312343,1,2,14842,v256_Unspcfd_ptnts,1,2,S51.00 - Unspecified open wound of elbow,256,ICD10,1,,,v256,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S51.00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v257_Lcrtn_ptnts_tf,_Lcrtn_ptnts_tf,v257_Lcrtn_ptnts,3,1,1,,312341,1,4,14841,v257_Lcrtn_ptnts,1,3,S51.01 - Laceration without foreign body of elbow,257,ICD10,1,,,v257,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S51.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v257_Lcrtn_ptnts,_Lcrtn_ptnts,,3,1,1,,312341,1,4,14841,v257_Lcrtn_ptnts,1,3,S51.01 - Laceration without foreign body of elbow,257,ICD10,1,,,v257,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:S51.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v260_Unspcfd_ptnts_tf,_Unspcfd_ptnts_tf,v260_Unspcfd_ptnts,15,1,1,,312325,3,20,14829,v260_Unspcfd_ptnts,3,4,S59.9 - Unspecified injury of elbow and forearm,260,ICD10,3,,,v260,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:S59.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
